"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ID","GeneInfo","KO_terms","Pfam_domains"
"pdam_00023932",13.4470604818707,-5.68028661499153,1.30539775685848,-4.35138377184093,1.35281028169558e-05,0.00014025312318615,"pdam_00023932"," unknown function","",""
"pdam_00002892",10.9112258887557,-5.66232930096877,0.816577813114424,-6.93421889504035,4.08471759111659e-12,2.38445389381431e-10,"pdam_00002892"," unknown function","",""
"pdam_00024725",6.42039015610474,-5.63845585880359,1.06340088208972,-5.30228623444742,1.1436134250767e-07,2.20284474133702e-06,"pdam_00024725"," unknown function","",""
"pdam_00019328",44.3869883686101,-5.59851789362494,1.06686131615409,-5.24765291313302,1.54049173805512e-07,2.8853327874535e-06,"pdam_00019328"," MFSD12: Major facilitator superfamily domain-containing protein 12 (Homo sapiens)","","PF07690, PF13347"
"pdam_00002538",75.4149100813947,-5.59306988839903,0.851987500488883,-6.56473232904197,5.21264126001263e-11,2.36311400530333e-09,"pdam_00002538"," celD: Endoglucanase E-4 (Thermobifida fusca)","K01179","PF00759"
"pdam_00021419",6.62575562251854,-5.58932131987117,1.06648183876295,-5.24089685986066,1.59798018717154e-07,2.97445116327811e-06,"pdam_00021419"," unknown function","","PF12762"
"pdam_00016575",21.2069504220821,-5.54135553663908,0.816960469713884,-6.78289310446046,1.17792795618914e-11,5.96485686730477e-10,"pdam_00016575"," Sacs: Sacsin (Mus musculus)","",""
"pdam_00002891",3.24086305455451,-5.52444898016486,1.2752643407188,-4.33200302382095,1.47758912058307e-05,0.000151323271779011,"pdam_00002891"," unknown function","",""
"pdam_00020305",14.2284432609076,-5.51932902237187,0.995178121419322,-5.54607150577246,2.92159382183153e-08,6.60896600277605e-07,"pdam_00020305"," unknown function","",""
"pdam_00025528",34.4348143553044,-5.51283181044968,0.596486967763229,-9.2421663982405,2.41556084685483e-20,5.83482887317864e-18,"pdam_00025528"," unknown function","",""
"pdam_00023543",21.2532664159488,-5.42702513375567,0.820063813872372,-6.61780832412182,3.64563290146258e-11,1.6949773323946e-09,"pdam_00023543"," unknown function","",""
"pdam_00013552",85.2361521179611,-5.34991505139697,1.10180781358986,-4.85557915401429,1.20035392953824e-06,1.73848641138843e-05,"pdam_00013552"," WBSCR27: Williams-Beuren syndrome chromosomal region 27 protein (Homo sapiens)","","PF13649"
"pdam_00006828",22.2050324561116,-5.30324130844209,1.18426488995949,-4.47808708457406,7.53148791700884e-06,8.44579608196055e-05,"pdam_00006828"," unknown function","","PF01823, PF16977"
"pdam_00019421",4.71454965675798,-5.24697605652522,1.08846113186261,-4.82054517421895,1.43166431424607e-06,2.01922319220679e-05,"pdam_00019421"," unknown function","",""
"pdam_00015093",8.07938047293001,-5.21557093671041,0.75312802405034,-6.92521161098341,4.35324300371607e-12,2.52020390421744e-10,"pdam_00015093"," unknown function","",""
"pdam_00017801",17.3113353041191,-5.18704573602085,0.800401330254553,-6.48055611598147,9.13851573256766e-11,3.88756899028156e-09,"pdam_00017801"," unknown function","","PF12762"
"pdam_00022420",3.10411865991028,-5.1526162591475,1.44712555140115,-3.56058688491719,0.00037002684769356,0.00234220307357836,"pdam_00022420"," unknown function","",""
"pdam_00017169",52.1998320291783,-5.14275887830227,0.891042063672355,-5.77162301082265,7.85116123804082e-09,2.1179994020209e-07,"pdam_00017169"," unknown function","","PF16026"
"pdam_00020609",54.4655142002366,-5.13688192252166,0.448991761852018,-11.4409268921391,2.61081211859399e-30,2.74331083361263e-27,"pdam_00020609"," unknown function","",""
"pdam_00008866",1.74093642204091,-5.12169597181542,1.18010227628295,-4.34004414257006,1.4245409682893e-05,0.000146748668865685,"pdam_00008866"," PXDN: Peroxidasin homolog (Homo sapiens)","","PF03098"
"pdam_00008143",13.3193393084498,-5.1203855711974,0.833362310726107,-6.14424903225588,8.03427086958179e-10,2.71447270617784e-08,"pdam_00008143"," RPE: Ribulose-phosphate 3-epimerase (Pongo abelii)","","PF00834"
"pdam_00019449",3.21364099906647,-5.09199380886175,1.04910449481606,-4.85365741355871,1.21205048741575e-06,1.75180474505103e-05,"pdam_00019449"," ADGRD1: Adhesion G-protein coupled receptor D1 (Bos taurus)","","PF00002"
"pdam_00011549",17.8613138674148,-5.06482814320544,0.730622020422005,-6.93221392407528,4.14304792913842e-12,2.4118047709375e-10,"pdam_00011549"," unknown function","","PF01771"
"pdam_00018142",10.0774567482757,-5.02889288906666,0.876999366635864,-5.73420355861521,9.79716122659844e-09,2.56397687642548e-07,"pdam_00018142"," DMBT1: Deleted in malignant brain tumors 1 protein (Homo sapiens)","","PF00530"
"pdam_00025879",7.43596055866062,-5.02113861706715,1.01138617394793,-4.96461069609762,6.88390140602917e-07,1.07398060911435e-05,"pdam_00025879"," unknown function","","PF00007"
"pdam_00019740",3.68333246918224,-5.00955879745199,1.12063507171075,-4.47028557637809,7.81152242780072e-06,8.71333035139236e-05,"pdam_00019740"," celE: Cellulase/esterase CelE (Clostridium thermocellum (strain ATCC 27405 / DSM 1237 / NBRC 103400 / NCIMB 10682 / NRRL B-4536 / VPI 7372))","","PF00150"
"pdam_00013543",21.786447493947,-4.98004189666893,0.719960792247227,-6.91710152871608,4.60977725224602e-12,2.65902519880474e-10,"pdam_00013543"," unknown function","",""
"pdam_00004632",2.24257307701986,-4.9515261072686,1.18691715795416,-4.17175375221917,3.022641955257e-05,0.000282189341136055,"pdam_00004632"," unknown function","",""
"pdam_00003385",3.50370051913369,-4.95039436152763,1.13556400008234,-4.35941467074393,1.30410791250367e-05,0.00013594160605786,"pdam_00003385"," unknown function","",""
"pdam_00024315",27.1706904750021,-4.93193066526415,0.607850031272535,-8.11372939298719,4.90893933836848e-16,6.25220364823112e-14,"pdam_00024315"," adgrl4: Adhesion G protein-coupled receptor L4 (Danio rerio)","","PF00002, PF01825"
"pdam_00023450",32.1334451331753,-4.93056262185338,1.15406850092896,-4.27233099065138,1.93440157751137e-05,0.000190404914058086,"pdam_00023450"," unknown function","",""
"pdam_00010881",81.0806135101075,-4.92470234568648,1.07618912305535,-4.57605660583619,4.73822389182944e-06,5.66403726318519e-05,"pdam_00010881"," unknown function","",""
"pdam_00009822",4.33413135886873,-4.91836015724322,1.19717497255646,-4.10830519346766,3.98573191017358e-05,0.000354765591242261,"pdam_00009822"," unknown function","",""
"pdam_00012098",2.66015672283201,-4.91371299475545,1.02305985611812,-4.80295748618266,1.56339089117286e-06,2.17149104943804e-05,"pdam_00012098"," REJ: Sperm receptor for egg jelly (Strongylocentrotus purpuratus)","","PF00008"
"pdam_00003003",24.1662791508034,-4.91226226081018,0.70111923086504,-7.00631510955624,2.44676523226627e-12,1.51677791610842e-10,"pdam_00003003"," K02A11.3: Poly(U)-specific endoribonuclease homolog (Caenorhabditis elegans)","","PF09412"
"pdam_00024334",1.62487284915466,-4.85475837422632,1.6187491611245,-2.99908008653661,0.00270796115774133,0.0121442176120218,"pdam_00024334"," unknown function","",""
"pdam_00009203",4.26551867740925,-4.84853957235708,0.981428209347769,-4.94028959650477,7.80066268456242e-07,1.20046641340509e-05,"pdam_00009203"," unknown function","",""
"pdam_00025009",3.35302293092613,-4.84283804641408,1.25760265893871,-3.85084908336704,0.000117709020298892,0.000891407229398635,"pdam_00025009"," unknown function","","PF10551"
"pdam_00001442",36.4653880416986,-4.84210828630757,0.776825222601174,-6.2332016847933,4.56997182421723e-10,1.63329860350213e-08,"pdam_00001442"," griF: Grixazone synthase (Streptomyces griseus subsp. griseus (strain JCM 4626 / NBRC 13350))","","PF00264"
"pdam_00016884",2.6235406968115,-4.83552452755023,1.02623705056173,-4.71189821582003,2.45419959088716e-06,3.21139504374182e-05,"pdam_00016884"," unknown function","",""
"pdam_00025596",17.6041349553894,-4.83239462880366,0.617877759377629,-7.82095577233787,5.24237626559374e-15,5.56406753643699e-13,"pdam_00025596"," Pkd1l3: Polycystic kidney disease protein 1-like 3 (Mus musculus)","","PF01477"
"pdam_00002422",36.7096287212823,-4.83163949331046,0.558710467599533,-8.64784136597498,5.24827176010749e-18,9.1150769453437e-16,"pdam_00002422"," ANGPTL7: Angiopoietin-related protein 7 (Homo sapiens)","","PF00147"
"pdam_00011643",119.586696056771,-4.82671800839262,0.961601371226849,-5.01945832526684,5.18173851040337e-07,8.43487488738396e-06,"pdam_00011643"," unknown function","",""
"pdam_00013716",2.3176416633364,-4.80901266331427,1.15709262960364,-4.15611727209911,3.2370171508277e-05,0.000298228476215011,"pdam_00013716"," rost: Protein rolling stone (Drosophila melanogaster)","",""
"pdam_00018399",2.71834142743566,-4.79534713715833,1.09819158729646,-4.36658520483076,1.26204069888672e-05,0.000132476449985537,"pdam_00018399"," unknown function","",""
"pdam_00021379",14.104533046222,-4.79183344148441,0.844554566166467,-5.67379969684506,1.39664427541263e-08,3.4529975820937e-07,"pdam_00021379"," unknown function","","PF05485"
"pdam_00023946",2.45923590885032,-4.79170785846779,1.02982628155939,-4.65292830865809,3.27254050686982e-06,4.11072556795394e-05,"pdam_00023946"," unknown function","",""
"pdam_00018116",1.77087329521827,-4.77964603211099,1.22256483613999,-3.90952356130395,9.2478335606284e-05,0.000730339054027079,"pdam_00018116"," unknown function","",""
"pdam_00025143",12.4965271390871,-4.777897507283,0.798853067193459,-5.98094656388912,2.21844648158694e-09,6.79601352923464e-08,"pdam_00025143"," unknown function","",""
"pdam_00010408",1.57494301836617,-4.77103715387897,1.44125255479707,-3.31034081292625,0.000931824376536811,0.00503012824888803,"pdam_00010408"," unknown function","",""
"pdam_00020287",1.40306975901361,-4.76588083076757,1.71327051144251,-2.78174450499057,0.00540675862747487,0.0213376586960346,"pdam_00020287"," unknown function","",""
"pdam_00005982",10.0387948138912,-4.76158231227896,0.959508429521113,-4.9625226478265,6.95834497142834e-07,1.08238060380878e-05,"pdam_00005982"," unknown function","","PF13966"
"pdam_00008768",3.46088467609961,-4.74365971029232,1.01524994120763,-4.67240579659604,2.97692065697863e-06,3.78463324902637e-05,"pdam_00008768"," Octopamine receptor 1 (Lymnaea stagnalis)","","PF00001"
"pdam_00006165",20.2301486345296,-4.74299882642282,0.758868073577336,-6.25009667894463,4.10198689171536e-10,1.48991067960923e-08,"pdam_00006165"," unknown function","",""
"pdam_00025175",10.0794957197997,-4.73290741219309,0.824301108779755,-5.74172151630294,9.37188574947173e-09,2.47114402791905e-07,"pdam_00025175"," ytcJ: Putative amidohydrolase YtcJ (Bacillus subtilis (strain 168))","","PF07969"
"pdam_00025487",2.78831765412939,-4.73023811557433,0.977914554095652,-4.83706689481549,1.31769091582219e-06,1.88504251844815e-05,"pdam_00025487"," unknown function","",""
"pdam_00001838",1.95194502431666,-4.69530867664784,1.18842632127923,-3.95086223906063,7.7870140008733e-05,0.000629884908500202,"pdam_00001838"," unknown function","",""
"pdam_00023345",63.4287609683758,-4.69261117256907,0.938810673939461,-4.99846380407865,5.77888514393243e-07,9.24225808978234e-06,"pdam_00023345"," At3g55350: Protein ALP1-like (Arabidopsis thaliana)","K23222","PF13359"
"pdam_00023314",10.007760899621,-4.6857260015032,1.0987904661875,-4.26443998714457,2.00404197062041e-05,0.000196431632521399,"pdam_00023314"," chonabc: Chondroitin sulfate ABC exolyase (Bacteroides thetaiotaomicron)","","PF02278, PF09092, PF09093"
"pdam_00017301",25.2301652025386,-4.67863568296962,0.563963624329345,-8.29598839558733,1.07686047343314e-16,1.56070502408258e-14,"pdam_00017301"," unknown function","",""
"pdam_00007116",1.289893956638,-4.67009635397774,1.47418079700126,-3.16792646022626,0.00153530351128382,0.00761851317346625,"pdam_00007116"," unknown function","",""
"pdam_00002183",1.43232060699186,-4.66691653611176,1.3107650652987,-3.56045233403307,0.000370216512139825,0.00234269798332382,"pdam_00002183"," Ryncolin-2 (Cerberus rynchops)","","PF00147"
"pdam_00019320",18.5843514856087,-4.63417395222627,1.39671575429746,-3.31790769737341,0.000906944498353987,0.00491944682499425,"pdam_00019320"," Mfsd12: Major facilitator superfamily domain-containing protein 12 (Mus musculus)","","PF07690"
"pdam_00009003",5.65466699411273,-4.62782918782381,0.966994975261798,-4.78578411079221,1.70321061804606e-06,2.34247193313076e-05,"pdam_00009003"," unknown function","",""
"pdam_00009477",37.1357194163809,-4.62383282107219,0.678387197796217,-6.81591992905084,9.36624557630613e-12,4.85725079193467e-10,"pdam_00009477"," cyp17a1: Steroid 17-alpha-hydroxylase/17%2C20 lyase (Ictalurus punctatus)","K00512","PF00067"
"pdam_00019716",1.17797690674091,-4.61042458114408,1.55715821926071,-2.96079391555532,0.00306847185153153,0.0134108297957758,"pdam_00019716"," Sdk2: Protein sidekick-2 (Mus musculus)","","PF00041"
"pdam_00018393",2.65073539431468,-4.60011165552828,1.09883591604882,-4.18634992571895,2.83476213007312e-05,0.000266663053551865,"pdam_00018393"," VCAN: Versican core protein (Gallus gallus)","","PF00008"
"pdam_00022097",2.24278137692207,-4.59395198012677,1.06265941114593,-4.32307090300252,1.53872254850302e-05,0.000156972108528112,"pdam_00022097"," unknown function","",""
"pdam_00015645",3.85606700391499,-4.5822646930675,0.987567289686593,-4.6399518705421,3.48490331388068e-06,4.33858075481057e-05,"pdam_00015645"," unknown function","",""
"pdam_00012144",3.11864970455151,-4.55891973706097,0.994798656548693,-4.58275622614678,4.58886891788402e-06,5.520038941576e-05,"pdam_00012144"," unknown function","",""
"pdam_00003307",162.714812481325,-4.55861198048415,0.907437509682721,-5.02360981537785,5.07092077691218e-07,8.28013986999296e-06,"pdam_00003307"," Creatine kinase%2C flagellar (Strongylocentrotus purpuratus)","","PF00217, PF02807"
"pdam_00011644",57.2909138164254,-4.54364545184877,0.953894382747041,-4.76325842150774,1.90491631823544e-06,2.56943622770974e-05,"pdam_00011644"," unknown function","",""
"pdam_00011557",2.70773939984767,-4.52777916612436,1.0603684215145,-4.27000566431186,1.95468003158153e-05,0.000192021297020967,"pdam_00011557"," unknown function","","PF12762"
"pdam_00002160",6.81614507132428,-4.51627890077685,0.796054992576555,-5.67332526382281,1.40051948306635e-08,3.45850962827724e-07,"pdam_00002160"," POLN: DNA polymerase nu (Homo sapiens)","K16618","PF00476"
"pdam_00003105",12.0205872700818,-4.50907747264073,0.64023642773964,-7.04283179974633,1.88371573669636e-12,1.20689896971567e-10,"pdam_00003105"," PNLIPRP2: Pancreatic lipase-related protein 2 (Cavia porcellus)","K14073","PF00151"
"pdam_00019435",9.89981651609694,-4.49507770282835,0.938684568237437,-4.78869883976972,1.67866180921684e-06,2.31628876695285e-05,"pdam_00019435"," F5: Coagulation factor V (Pseudonaja textilis)","","PF00754"
"pdam_00024068",2.21174270793174,-4.4813618071019,1.17123265677209,-3.82619267076492,0.000130140445301816,0.00097051151810421,"pdam_00024068"," unknown function","",""
"pdam_00011559",4.22829802810826,-4.45240416702236,0.974962582745535,-4.56674363285225,4.95359227188747e-06,5.88134133297826e-05,"pdam_00011559"," unknown function","",""
"pdam_00005613",4.26274721234447,-4.45093760101582,0.983045654041028,-4.52770182414138,5.96286404623044e-06,6.92700873032243e-05,"pdam_00005613"," unknown function","",""
"pdam_00023030",34.1776965382692,-4.44215568517554,0.484607397872659,-9.16650407046161,4.8860770925417e-20,1.08085168526067e-17,"pdam_00023030"," unknown function","",""
"pdam_00019324",7.20201807578447,-4.44170437093483,1.13859526261249,-3.90103886498122,9.57807707043888e-05,0.000753305724682909,"pdam_00019324"," MFSD12: Major facilitator superfamily domain-containing protein 12 (Homo sapiens)","","PF13347"
"pdam_00021775",1.53482287579519,-4.43620472052245,1.22052947470611,-3.63465595256571,0.000278351841388531,0.00184761969260265,"pdam_00021775"," unknown function","",""
"pdam_00017629",2.61586721643204,-4.43486570435949,1.14918791796672,-3.85913011703618,0.000113791343119137,0.000866593450281632,"pdam_00017629"," ADRB2: Beta-2 adrenergic receptor (Mesocricetus auratus)","","PF00001"
"pdam_00024576",23.2079153981945,-4.41750165814568,0.68980751498677,-6.40396278986668,1.51395023945735e-10,6.06012652994214e-09,"pdam_00024576"," unknown function","",""
"pdam_00011521",3.40641020902456,-4.38832315186516,1.01501568828892,-4.32340426113299,1.53639828155366e-05,0.000156811121354299,"pdam_00011521"," CHST4: Carbohydrate sulfotransferase 4 (Homo sapiens)","","PF00685"
"pdam_00006253",3.36151854496326,-4.35037512973011,1.0020679491143,-4.3413973409441,1.41579425372916e-05,0.000145990756830807,"pdam_00006253"," SOX30: Transcription factor SOX-30 (Homo sapiens)","K09271","PF00505"
"pdam_00009512",6.04135459626219,-4.32985171763109,0.92074986762024,-4.70252765696505,2.56960399716128e-06,3.34159826734804e-05,"pdam_00009512"," LAC: Laccase (Phlebia radiata)","","PF00394, PF07731"
"pdam_00009166",2017.8417694805,-4.32503242253513,0.927331327916246,-4.66395590479367,3.10187875562605e-06,3.92214091753799e-05,"pdam_00009166"," CKM: Creatine kinase M-type (Canis lupus familiaris)","K00933","PF00217, PF02807"
"pdam_00017718",5.16678791508458,-4.32319169552829,0.969758546805761,-4.45800834627159,8.27246818428565e-06,9.14497206169189e-05,"pdam_00017718"," unknown function","",""
"pdam_00018397",27.9361818032222,-4.31678411683262,0.506813416765076,-8.51750165649933,1.63032022101148e-17,2.71914122575843e-15,"pdam_00018397"," Vwde: von Willebrand factor D and EGF domain-containing protein (Mus musculus)","",""
"pdam_00024702",11.4990719642559,-4.29945784685011,0.690196744255232,-6.22932212102725,4.68457706851771e-10,1.66858283211694e-08,"pdam_00024702"," unknown function","",""
"pdam_00005268",4.72647550823214,-4.29235831062137,0.837355968423001,-5.12608552692973,2.95828262231801e-07,5.13991496557977e-06,"pdam_00005268"," F5: Coagulation factor V (Sus scrofa)","","PF00754"
"pdam_00025386",1.33705316013432,-4.28018050854509,1.16685527247446,-3.66813315199616,0.000244327941078363,0.00165417257788718,"pdam_00025386"," Transposon TX1 uncharacterized 149 kDa protein (Xenopus laevis)","",""
"pdam_00001791",1.43755365444737,-4.27974977522965,1.31178939591952,-3.26252810744036,0.00110423222005425,0.00580199301208861,"pdam_00001791"," unknown function","",""
"pdam_00011160",1.32383061292164,-4.26694318150153,1.75450308980794,-2.43199525055759,0.0150159042122833,0.0477830446730971,"pdam_00011160"," Vit: Vitrin (Mus musculus)","","PF00092"
"pdam_00004921",15.5691229205136,-4.26691883191857,0.770513084971696,-5.53776297267593,3.06359489010907e-08,6.90047659331642e-07,"pdam_00004921"," ATOH7: Protein atonal homolog 7 (Gallus gallus)","","PF00010"
"pdam_00001980",1.15983838936861,-4.2578559151231,1.26993970288289,-3.35280163731975,0.000799980182229241,0.00444750887025066,"pdam_00001980"," Octbeta2R: Octopamine receptor beta-2R (Drosophila melanogaster)","","PF00001"
"pdam_00024027",2.67048356907045,-4.24342239970292,1.01800264749864,-4.16838051465736,3.06771502379045e-05,0.000285762549756012,"pdam_00024027"," unknown function","",""
"pdam_00025389",1.82471921742472,-4.23833783291874,1.26388576279704,-3.35341844783432,0.000798199320793323,0.004438782409757,"pdam_00025389"," unknown function","","PF13359, PF13613"
"pdam_00019138",5.38962681352329,-4.23294952171833,0.912799250103465,-4.63732800091425,3.52942093315365e-06,4.38361589303924e-05,"pdam_00019138"," unknown function","",""
"pdam_00025021",2.49913867236576,-4.2303611496183,1.09796585526745,-3.85290774692427,0.000116723376530305,0.000884899624020335,"pdam_00025021"," unknown function","","PF03372, PF14529"
"pdam_00022914",2.25863585776827,-4.22021854843146,1.20061600942171,-3.51504437331648,0.000439680515728432,0.0026914902528497,"pdam_00022914"," unknown function","",""
"pdam_00001758",62.3367647696137,-4.21362761353864,0.514256324225195,-8.19363304843573,2.5345699865897e-16,3.47868620005035e-14,"pdam_00001758"," unknown function","",""
"pdam_00000927",8.36419773024312,-4.19818553848967,0.694705999996915,-6.04311109808799,1.51170482233294e-09,4.78440916285042e-08,"pdam_00000927"," Asic2: Acid-sensing ion channel 2 (Rattus norvegicus)","K04830","PF00858"
"pdam_00007063",1.07583115511494,-4.17936293436901,1.43392832671225,-2.91462471067265,0.00356116494418381,0.0151524359793526,"pdam_00007063"," unknown function","",""
"pdam_00004398",11.6683356708981,-4.17788485321118,0.733371043703404,-5.69682275988637,1.22060702178765e-08,3.08305968303695e-07,"pdam_00004398"," ddaC: Dapdiamide synthesis protein DdaC (Enterobacter agglomerans)","","PF02668"
"pdam_00002918",3.45113107864999,-4.17552422565531,1.09972531160263,-3.79687925848528,0.000146529113946063,0.00107069170013092,"pdam_00002918"," unknown function","",""
"pdam_00009476",3.37001961976399,-4.1745231761301,1.04840908148208,-3.98176937787377,6.84041363241627e-05,0.000561309224854463,"pdam_00009476"," unknown function","",""
