"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ID","GeneInfo","KO_terms","Pfam_domains"
"pdam_00008145",72.085953604756,3.17953576857439,0.296505880782633,10.7233480839636,7.90875754798005e-27,5.19382937096252e-24,"pdam_00008145"," Samd9l: Sterile alpha motif domain-containing protein 9-like (Mus musculus)","",""
"pdam_00002479",42.1859724948268,2.44507216587803,0.2300818067236,10.6269687321055,2.23251101765231e-26,1.4217036071504e-23,"pdam_00002479"," Dtx3l: E3 ubiquitin-protein ligase DTX3L (Mus musculus)","",""
"pdam_00003089",134.399473153715,5.95123534841057,0.561615429788954,10.5966378997937,3.08885776859131e-26,1.90918664726313e-23,"pdam_00003089"," unknown function","","PF04989"
"pdam_00024799",590.514761991256,1.66448393109064,0.157507270188428,10.5676641408324,4.20846173198491e-26,2.52688066564751e-23,"pdam_00024799"," Dpp7: Dipeptidyl peptidase 2 (Rattus norvegicus)","","PF05577"
"pdam_00004213",97.6682988349986,2.42308530123671,0.23000268164873,10.5350306521093,5.95638696400585e-26,3.47704089023841e-23,"pdam_00004213"," ORF20: Ribonucleoside-diphosphate reductase small chain (Ostreid herpesvirus 1 (isolate France))","","PF026611"
"pdam_00017520",306.216073716414,-2.48420260428015,0.237191390937019,-10.4734096565072,1.14444980925694e-25,6.50016560582019e-23,"pdam_00017520"," unknown function","","PF02140"
"pdam_00016487",51.0082685305255,5.0350538332327,0.480906405235754,10.469924663957,1.18737463322784e-25,6.56649418875871e-23,"pdam_00016487"," kinX: Probable serine/threonine-protein kinase kinX (Dictyostelium discoideum)","","PF00069"
"pdam_00020608",467.842283814801,-3.71792574000651,0.355958559599715,-10.444827465836,1.54736496343114e-25,8.33791659141163e-23,"pdam_00020608"," unknown function","",""
"pdam_00020173",229.858322889873,3.03229301382274,0.294392081041127,10.3001853959486,7.03256343627692e-25,3.69473301533399e-22,"pdam_00020173"," unknown function","",""
"pdam_00009544",226.182757334292,-2.57368633567587,0.251898761082055,-10.2171456684438,1.66161599243042e-24,8.51679514168907e-22,"pdam_00009544"," unknown function","",""
"pdam_00014539",246.630601644673,1.47847845876267,0.144791058197672,10.2111171585211,1.76817159585484e-24,8.84717287783081e-22,"pdam_00014539"," SLC37A2: Glucose-6-phosphate exchanger SLC37A2 (Homo sapiens)","K13783","PF07690"
"pdam_00013730",256.582374804373,-3.40407488534464,0.334457186856117,-10.1779092186441,2.48850558799787e-24,1.21618476585524e-21,"pdam_00013730"," unknown function","",""
"pdam_00025512",63.0142876467336,-3.46315668230149,0.340936171076968,-10.1577860494,3.05944714050362e-24,1.46123367403826e-21,"pdam_00025512"," unknown function","","PF05485"
"pdam_00009030",455.854689870226,1.44296367413874,0.143674795134908,10.043262444076,9.8365895810377e-24,4.5936873343446e-21,"pdam_00009030"," DIS3L: DIS3-like exonuclease 1 (Pongo abelii)","K18681","PF00773, PF17215, PF17216"
"pdam_00006719",49.9130421328141,-3.76886910661691,0.376727121805935,-10.0042415012487,1.46006241327163e-23,6.60762260181916e-21,"pdam_00006719"," unknown function","",""
"pdam_00008708",218.863124009526,-2.07996561777994,0.207976552429599,-10.0009620963595,1.50923571205006e-23,6.60762260181916e-21,"pdam_00008708"," amt-3: Putative ammonium transporter 3 (Caenorhabditis elegans)","K03320","PF00909"
"pdam_00010512",127.287949660677,1.48382079812257,0.148350358821833,10.0021382483113,1.49141401551941e-23,6.60762260181916e-21,"pdam_00010512"," ENPEP: Glutamyl aminopeptidase (Sus scrofa)","K11140","PF01433, PF11838"
"pdam_00024639",47.9414932537841,3.50911176305316,0.352760827164572,9.94756643264152,2.58425330213786e-23,1.10832822743729e-20,"pdam_00024639"," TRAF4: TNF receptor-associated factor 4 (Homo sapiens)","","PF13445"
"pdam_00007280",913.659827576317,1.7159369271934,0.173216579265506,9.90630882141607,3.90818905488788e-23,1.64261185976938e-20,"pdam_00007280"," NPEPPS: Puromycin-sensitive aminopeptidase (Homo sapiens)","K08776","PF01433, PF11838"
"pdam_00004197",38.668510162459,5.38984390532026,0.544628763701526,9.89636292561674,4.31689651802098e-23,1.77881530051394e-20,"pdam_00004197"," unknown function","",""
"pdam_00011668",323.978016815211,1.52409418611258,0.154451795337261,9.86776607409815,5.7429329725381e-23,2.32091800803631e-20,"pdam_00011668"," unknown function","",""
"pdam_00025801",78.5196264968723,-2.92971898397727,0.297394842399138,-9.85127704415686,6.76785117659794e-23,2.68351683917369e-20,"pdam_00025801"," unknown function","",""
"pdam_00008674",125.281753100762,7.09180666353165,0.720055611475906,9.84897076073818,6.9249466827478e-23,2.69495841736935e-20,"pdam_00008674"," unknown function","",""
"pdam_00012240",1.60117072700874,19.0170388867492,1.93285440653419,9.83883670826955,7.65912875042966e-23,2.92648346709599e-20,"pdam_00012240"," CML25: Probable calcium-binding protein CML25 (Arabidopsis thaliana)","","PF13202, PF13499"
"pdam_00023605",451.860647225711,-1.37961672358826,0.140255484295379,-9.83645474199629,7.84258533335735e-23,2.94307019250901e-20,"pdam_00023605"," mshA: D-inositol 3-phosphate glycosyltransferase (Corynebacterium urealyticum (strain ATCC 43042 / DSM 7109))","","PF00531, PF00534"
"pdam_00019215",67.3913394573639,4.13946128363844,0.422297143637199,9.80224788637146,1.10107549730265e-22,4.059491504529e-20,"pdam_00019215"," unknown function","","PF00505"
"pdam_00024412",777.71597111067,-3.46458380961202,0.35424170422761,-9.78028213015238,1.36828596912944e-22,4.95767752435436e-20,"pdam_00024412"," unknown function","",""
"pdam_00025772",13.7895851607889,21.541440388285,2.20308026818431,9.77787359787782,1.40123425304785e-22,4.9910064114916e-20,"pdam_00025772"," unknown function","",""
"pdam_00006222",93.5748472064787,3.09958241429947,0.317615080608808,9.75892708985402,1.68932903918588e-22,5.91687495974854e-20,"pdam_00006222"," mshA: D-inositol 3-phosphate glycosyltransferase (Arthrobacter sp. (strain FB24))","","PF00534"
"pdam_00003594",533.372109094566,-1.20435550848057,0.123945228470451,-9.71683640703998,2.55599401975912e-22,8.80560890577671e-20,"pdam_00003594"," JARID2: Protein Jumonji (Gallus gallus)","K11478","PF01388, PF02373, PF02375, PF02928"
"pdam_00008193",46.3448904745169,2.73934110291666,0.282362372336653,9.70150902277664,2.97071963522411e-22,1.00693021184249e-19,"pdam_00008193"," unknown function","",""
"pdam_00014678",11.2315417076662,20.4876741762961,2.11387298277764,9.69200814959807,3.26053693415047e-22,1.08762196303448e-19,"pdam_00014678"," unknown function","",""
"pdam_00023218",166.360065156445,-3.60353165955691,0.372394817721043,-9.67664287491853,3.7895552348552e-22,1.24433598844503e-19,"pdam_00023218"," scara5: Scavenger receptor class A member 5 (Danio rerio)","","PF01391"
"pdam_00018976",187.800438765422,4.09532078619594,0.424185960152792,9.65454109966489,4.70259990237502e-22,1.52038672228325e-19,"pdam_00018976"," unknown function","","PF07686"
"pdam_00021203",452.562033355877,2.95117647633737,0.308090811208972,9.57891754303453,9.80673164208114e-22,3.12255250694447e-19,"pdam_00021203"," unknown function","",""
"pdam_00013107",927.295228583409,1.15733061421939,0.120930432796217,9.57021807876634,1.06680409315327e-21,3.34610268919641e-19,"pdam_00013107"," Napb: Beta-soluble NSF attachment protein (Mus musculus)","K15296","PF14938"
"pdam_00025897",102.960679120464,2.44549015708884,0.255681833381256,9.56458315692023,1.12654526111537e-21,3.48152186210876e-19,"pdam_00025897"," GBP3: Guanylate-binding protein 3 (Homo sapiens)","","PF02263"
"pdam_00022560",86.6582677719175,2.33634019019782,0.244377405785778,9.56037724799264,1.17328238876826e-21,3.57341005796595e-19,"pdam_00022560"," PTPRS: Receptor-type tyrosine-protein phosphatase S (Homo sapiens)","","PF00041"
"pdam_00020043",479.096186947445,2.24171099144297,0.235213023819401,9.5305564081527,1.5644246444137e-21,4.69662627176484e-19,"pdam_00020043"," Oacyl: O-acyltransferase like protein (Mus musculus)","","PF01757"
"pdam_00024750",25.9636574203303,3.08096610674626,0.323884993623111,9.51253119905711,1.8607867888115e-21,5.50766681223572e-19,"pdam_00024750"," unknown function","",""
"pdam_00024076",550.665711867808,1.45533658000187,0.153152541009588,9.5025297680876,2.04852122303652e-21,5.97912131973783e-19,"pdam_00024076"," Traf3: TNF receptor-associated factor 3 (Mus musculus)","K03174","PF02176, PF13923"
"pdam_00009022",263.473235780172,-3.30703881138292,0.348298878085664,-9.49483050177828,2.20569921304577e-21,6.34969437837765e-19,"pdam_00009022"," unknown function","",""
"pdam_00024112",490.879560926166,2.00040967679768,0.212097392582933,9.43156185201801,4.04027348960385e-21,1.14738307275709e-18,"pdam_00024112"," Trpc2: Short transient receptor potential channel 2 (Rattus norvegicus)","","PF00092, PF00520, PF00622"
"pdam_00025776",257.944091939595,9.10391033496611,0.967637833208501,9.40838609501169,5.0381307451779e-21,1.41168423479885e-18,"pdam_00025776"," unknown function","",""
"pdam_00023321",1386.18987990566,-1.99844574907488,0.2125144378958,-9.40381166033887,5.26214438490601e-21,1.45505216116842e-18,"pdam_00023321"," unknown function","",""
"pdam_00019833",55.7916696196054,-3.63221374226451,0.388028098796112,-9.36069772661761,7.92118545060892e-21,2.16186639278632e-18,"pdam_00019833"," Sdk2: Protein sidekick-2 (Mus musculus)","","PF00041, PF07885"
"pdam_00011714",100.773465792268,2.43702201084371,0.260846820786525,9.34273227289265,9.38796123970309e-21,2.52933340323539e-18,"pdam_00011714"," FOLH1: Glutamate carboxypeptidase 2 (Sus scrofa)","K01301","PF02225, PF04253, PF04389"
"pdam_00007145",151.239560034112,1.90437012228518,0.204323909040774,9.320348906917,1.15958345689777e-20,3.08463877806414e-18,"pdam_00007145"," DNAH8: Dynein heavy chain 8%2C axonemal (Homo sapiens)","K10408","PF03028, PF08385, PF08393, PF12774, PF12775, PF12777, PF12780, PF12781"
"pdam_00002315",244.145508688113,2.79682452170499,0.300262184276065,9.31460792656313,1.22403774875575e-20,3.21539416126276e-18,"pdam_00002315"," PPWD1: Peptidylprolyl isomerase domain and WD repeat-containing protein 1 (Homo sapiens)","K12736","PF00400"
"pdam_00025611",11.4338231819913,21.1564606502866,2.27784836097315,9.28791442519383,1.57341013862154e-20,4.08212519297921e-18,"pdam_00025611"," unknown function","",""
"pdam_00015111",42.9576154496153,5.44463502188139,0.586658838487863,9.28075171579304,1.68287030040089e-20,4.31286821499083e-18,"pdam_00015111"," unknown function","",""
"pdam_00012120",146.886623679514,2.35738423511379,0.254046626471431,9.27933689912189,1.7053656003005e-20,4.31786242051987e-18,"pdam_00012120"," unknown function","","PF00931"
"pdam_00014120",101.578617333361,-2.15468981419544,0.232460292832041,-9.26906607552229,1.87782894792176e-20,4.69792563578284e-18,"pdam_00014120"," MBOAT2: Lysophospholipid acyltransferase 2 (Homo sapiens)","K13517","PF03062"
"pdam_00021090",659.363979120587,1.19191504802089,0.128640387528503,9.26548085652182,1.9420028604248e-20,4.80131648374437e-18,"pdam_00021090"," stk3: Serine/threonine-protein kinase 3 (Danio rerio)","K04412","PF00069, PF11629"
"pdam_00017109",50.7574450377391,5.1429425762861,0.556268158230036,9.24543765483573,2.34279953389135e-20,5.72487583775891e-18,"pdam_00017109"," unknown function","",""
"pdam_00025528",34.4348143553044,-5.51283181044968,0.596486967763229,-9.2421663982405,2.41556084685483e-20,5.83482887317864e-18,"pdam_00025528"," unknown function","",""
"pdam_00018451",2771.43859527115,2.06102424408305,0.223161602972282,9.23556838018881,2.56918322614797e-20,6.13538471562496e-18,"pdam_00018451"," unknown function","",""
"pdam_00008527",94.1754609390029,-3.30063317459466,0.35743710531344,-9.2341649076984,2.60308563178863e-20,6.14649938786945e-18,"pdam_00008527"," unknown function","",""
"pdam_00002641",261.669665383819,2.62082526029767,0.284165721433038,9.22287616916263,2.89235760902944e-20,6.75365501708374e-18,"pdam_00002641"," PARP14: Poly [ADP-ribose] polymerase 14 (Homo sapiens)","K15261","PF00644, PF016619"
"pdam_00003230",52.4601021088133,-1.98634880992592,0.215544548165269,-9.21549084323342,3.09857361114872e-20,7.15566202618574e-18,"pdam_00003230"," unknown function","",""
"pdam_00002380",244.712536837786,-1.99484499255534,0.216771267675601,-9.20253414553369,3.4960573133447e-20,7.98583091738466e-18,"pdam_00002380"," unknown function","","PF03564"
"pdam_00001315",79.4719880662471,-2.08419638009378,0.227035357383955,-9.1800519712401,4.30883421503995e-20,9.73657537946931e-18,"pdam_00001315"," Enox1: Ecto-NOX disulfide-thiol exchanger 1 (Mus musculus)","","PF00076"
"pdam_00023251",145.65709537429,-2.3051177082287,0.251206815184176,-9.17617504341458,4.46675947802545e-20,9.98605855645796e-18,"pdam_00023251"," slt-1: Slit homolog 1 protein (Caenorhabditis elegans)","","PF00008, PF07534"
"pdam_00023030",34.1776965382692,-4.44215568517554,0.484607397872659,-9.16650407046161,4.8860770925417e-20,1.08085168526067e-17,"pdam_00023030"," unknown function","",""
"pdam_00024360",58.598953725227,9.39496471352374,1.03031704848316,9.11851815647922,7.61584920784342e-20,1.66715699065447e-17,"pdam_00024360"," ZNF862: Zinc finger protein 862 (Homo sapiens)","","PF14291"
"pdam_00025703",31.3331036562509,5.63596163722243,0.61826912064425,9.11570940393988,7.81574498359036e-20,1.69327712196032e-17,"pdam_00025703"," unknown function","",""
"pdam_00014798",194.702815731714,2.62419353859064,0.288916633244263,9.0828745618534,1.0574445479942e-19,2.26757114041818e-17,"pdam_00014798"," Sult1b1: Sulfotransferase family cytosolic 1B member 1 (Mus musculus)","","PF00685"
"pdam_00002497",648.555668541965,1.36783272139636,0.150737481889653,9.07427074042332,1.14441272762777e-19,2.42927610819168e-17,"pdam_00002497"," RNH1: Ribonuclease inhibitor (Sus scrofa)","","PF12799, PF13516"
"pdam_00024201",546.777827211342,3.83508551789389,0.423312625358499,9.05970029749527,1.3080947221029e-19,2.74896105849925e-17,"pdam_00024201"," VCAN: Versican core protein (Gallus gallus)","","PF00008, PF00147"
"pdam_00017465",114.754438418096,8.59085403608034,0.955833055294031,8.9878185196657,2.52186016520729e-19,5.24721696750803e-17,"pdam_00017465"," Tor1aip2: Torsin-1A-interacting protein 2 (Mus musculus)","K23001","PF05609"
"pdam_00010172",217.783064626776,-1.73371361645182,0.193075767837223,-8.97944695946238,2.72131141106616e-19,5.60670189250543e-17,"pdam_00010172"," unknown function","",""
"pdam_00002947",45.4936630134405,-2.90077173445348,0.323204843223886,-8.97502557671792,2.83285965973814e-19,5.77985881062107e-17,"pdam_00002947"," Vcan: Versican core protein (Fragments) (Rattus norvegicus)","","PF07534, PF07645"
"pdam_00010332",157.136920402406,3.19957507644187,0.359010875879316,8.91219539966646,5.00318595292609e-19,1.01098031539175e-16,"pdam_00010332"," unknown function","","PF00589"
"pdam_00004728",0.892593852588152,16.9575839838499,1.90387461781524,8.90688064496036,5.2488513989839e-19,1.05052011571092e-16,"pdam_00004728"," unknown function","",""
"pdam_00022409",67.2325917748185,3.71820226855841,0.417654353015848,8.9025823428143,5.4562171797882e-19,1.0817207927665e-16,"pdam_00022409"," itln: Intelectin (Oncorhynchus mykiss)","","PF00147"
"pdam_00017011",125.287887760729,-2.41023242030185,0.272920824522817,-8.83125142434981,1.03511019350244e-18,2.03297576789288e-16,"pdam_00017011"," csgA: C-factor (Myxococcus xanthus)","","PF00106"
"pdam_00013474",91.4910011738186,-3.81207089885869,0.431992622467419,-8.82438889137789,1.10059142213851e-18,2.14156747557784e-16,"pdam_00013474"," BAN: Anthocyanidin reductase (Arabidopsis thaliana)","K08695","PF01073"
"pdam_00021922",71.529009102508,-2.1549729657174,0.244373653138596,-8.8183522979673,1.16156296328013e-18,2.2394720801222e-16,"pdam_00021922"," FBN3: Fibrillin-3 (Homo sapiens)","","PF07645, PF12947"
"pdam_00006456",195.429901637818,6.36801916000961,0.723314018184453,8.8039482160094,1.32085352239434e-18,2.52343061573791e-16,"pdam_00006456"," unknown function","",""
"pdam_00026068",95.2977998139637,1.60799244104495,0.182753791413881,8.79868170506702,1.38432713383344e-18,2.62086799256844e-16,"pdam_00026068"," traf6-a: TNF receptor-associated factor 6-A (Xenopus laevis)","",""
"pdam_00014793",237.843311993382,-3.54315582147653,0.402990863079629,-8.79214926710736,1.46725652370377e-18,2.75307105764596e-16,"pdam_00014793"," fabG: 3-oxoacyl-[acyl-carrier-protein] reductase FabG (Staphylococcus epidermidis (strain ATCC 12228))","","PF00106, PF13561"
"pdam_00006845",247.227394934265,1.97362553055401,0.224842324394877,8.77782034973027,1.66673224989159e-18,3.09967948951077e-16,"pdam_00006845"," unknown function","",""
"pdam_00008486",84.8701824677337,-2.33373209295832,0.267019795608856,-8.73992165126548,2.33272147723847e-18,4.30018788106723e-16,"pdam_00008486"," unknown function","",""
"pdam_00010296",62.0544533992574,3.27357054607972,0.374674377674421,8.73710811611552,2.39153581970908e-18,4.37027176097272e-16,"pdam_00010296"," unknown function","",""
"pdam_00001446",213.31038445161,2.02713520083248,0.232621593711219,8.71430364005245,2.92551303795875e-18,5.21014038073756e-16,"pdam_00001446"," Bm1_28595: Clustered mitochondria protein homolog (Brugia malayi)","","PF00931, PF13374, PF13424"
"pdam_00008831",1255.21394558966,0.925337930784368,0.106178256618866,8.71494748784516,2.90893465975872e-18,5.21014038073756e-16,"pdam_00008831"," LMAN2: Vesicular integral-membrane protein VIP36 (Canis lupus familiaris)","K10082","PF03388"
"pdam_00012494",872.783204182845,2.47090537844215,0.283515996494755,8.71522386387768,2.90184676413717e-18,5.21014038073756e-16,"pdam_00012494"," unknown function","",""
"pdam_00024578",83.9464020044733,-3.57069682176581,0.412106193322095,-8.66450657531132,4.53472708771769e-18,8.00817560910818e-16,"pdam_00024578"," unknown function","",""
"pdam_00002422",36.7096287212823,-4.83163949331046,0.558710467599533,-8.64784136597498,5.24827176010749e-18,9.1150769453437e-16,"pdam_00002422"," ANGPTL7: Angiopoietin-related protein 7 (Homo sapiens)","","PF00147"
"pdam_00006987",175.100610914498,2.23842679537904,0.258834844711629,8.64808908504148,5.23689435628185e-18,9.1150769453437e-16,"pdam_00006987"," unknown function","","PF02995"
"pdam_00022342",64.9041289667553,2.31950341824515,0.268673038735824,8.63318265635809,5.96680392647259e-18,1.02780643044936e-15,"pdam_00022342"," unknown function","",""
"pdam_00005067",41.9869535250273,2.74001120119191,0.318321792162738,8.60767710113641,7.45559134950511e-18,1.27381505861667e-15,"pdam_00005067"," Elmod2: ELMO domain-containing protein 2 (Mus musculus)","","PF04727"
"pdam_00024113",31.2917791784279,4.90723747682623,0.570710970772966,8.5984635448306,8.0790391104116e-18,1.36920166859113e-15,"pdam_00024113"," unknown function","","PF12012"
"pdam_00018995",71.2902019179967,4.24943933412696,0.498554480167099,8.52352050412362,1.54775367539097e-17,2.60208347906731e-15,"pdam_00018995"," CASP3: Caspase-3 (Bos taurus)","","PF00656"
"pdam_00018397",27.9361818032222,-4.31678411683262,0.506813416765076,-8.51750165649933,1.63032022101148e-17,2.71914122575843e-15,"pdam_00018397"," Vwde: von Willebrand factor D and EGF domain-containing protein (Mus musculus)","",""
"pdam_00002792",1.07859649806598,18.5885962054406,2.1845141622117,8.50925872992313,1.75048835381597e-17,2.87394630901896e-15,"pdam_00002792"," NPFFR2: Neuropeptide FF receptor 2 (Homo sapiens)","","PF00001"
"pdam_00024861",50.921907499319,1.90987526183285,0.224427170221351,8.51000019270906,1.73933065458665e-17,2.87394630901896e-15,"pdam_00024861"," unknown function","",""
"pdam_00015932",426.364035797884,-2.51214868840124,0.29651303825761,-8.47230429785919,2.40585655321382e-17,3.8891596512145e-15,"pdam_00015932"," BMP1: Bone morphogenetic protein 1 (Homo sapiens)","K13047","PF00431"
"pdam_00018061",133.815190169644,-1.98013388409283,0.233716266418518,-8.47238369171526,2.40421685112746e-17,3.8891596512145e-15,"pdam_00018061"," Techylectin-5B (Tachypleus tridentatus)","","PF00147"
"pdam_00004946",539.880498870828,1.07823345637736,0.127360206741337,8.46601528032385,2.53930868889412e-17,4.07355512191678e-15,"pdam_00004946"," Znfx1: NFX1-type zinc finger-containing protein 1 (Mus musculus)","","PF13086, PF13087"
"pdam_00025444",16.1206259568645,-3.60347285163964,0.42633602070205,-8.45218953281447,2.85889998150403e-17,4.55149872055358e-15,"pdam_00025444"," unknown function","",""
"pdam_00015281",83.4171096317625,1.45191636414224,0.171815494690554,8.45043904076981,2.90209410904678e-17,4.5855268948585e-15,"pdam_00015281"," NLRC3: Protein NLRC3 (Homo sapiens)","",""
"pdam_00012926",361.474098427275,-1.00592796438987,0.11935011688905,-8.42837854381827,3.5048769030088e-17,5.49664090423357e-15,"pdam_00012926"," unknown function","",""
"pdam_00015819",535.477221087864,1.55366990745204,0.184422304502567,8.42452279100768,3.62223494347961e-17,5.59715201009001e-15,"pdam_00015819"," TYR: Tyrosinase (Gallus gallus)","K00505","PF00264"
"pdam_00019331",44.2050155293844,-3.13175088041585,0.371714158573352,-8.4251589781664,3.602607633576e-17,5.59715201009001e-15,"pdam_00019331"," MFSD12: Major facilitator superfamily domain-containing protein 12 (Homo sapiens)","","PF07690"
"pdam_00010303",364.262760445884,1.76623237168877,0.209894708534464,8.41484944532921,3.93399841038069e-17,6.03452383898906e-15,"pdam_00010303"," unknown function","",""
"pdam_00005423",94.3654312290601,4.02099793147807,0.477904499932251,8.41381056685613,3.96901512056717e-17,6.04411976512457e-15,"pdam_00005423"," unknown function","",""
"pdam_00010550",629.601502771255,0.761114763327018,0.0906301570627195,8.39802983901151,4.54031835820198e-17,6.86437340270609e-15,"pdam_00010550"," unknown function","",""
"pdam_00010494",1663.2457874453,-1.37507730476303,0.163995391300813,-8.38485334164521,5.07890377334911e-17,7.56972785793841e-15,"pdam_00010494"," unknown function","",""
