"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ID","GeneInfo","KO_terms","Pfam_domains"
"pdam_00011223",1.35510692681721,4.40778590273384,1.34792853893095,3.270044201475,0.00107530680403398,0.0153724701125556,"pdam_00011223"," unknown function","",""
"pdam_00006383",90.7115337772889,4.38989073404841,1.11633122905721,3.932426702562,8.40926249537873e-05,0.00216443905052929,"pdam_00006383"," unknown function","",""
"pdam_00012315",122.402457051712,4.35636613265405,1.29299272285912,3.36921164027983,0.000753835223274489,0.0117060490817836,"pdam_00012315"," CHS2: Chitin synthase 2 (Candida albicans)","","PF03142, PF07647"
"pdam_00021606",8.45349504879296,4.03591658525922,1.32364198661767,3.04909985182041,0.00229528178569094,0.0264181929844395,"pdam_00021606"," unknown function","",""
"pdam_00024870",9.69661066483971,4.01272669261117,1.39182245464929,2.88307368458306,0.00393815308894593,0.0392310160882852,"pdam_00024870"," unknown function","",""
"pdam_00015397",111.139996195174,4.00516895687406,1.05395552762887,3.80013088966351,0.000144619681183873,0.00330464040085418,"pdam_00015397"," XDH: Xanthine dehydrogenase/oxidase (Gallus gallus)","K00106","PF00941, PF01315, PF01799, PF02738, PF03450"
"pdam_00024091",36.4402182622515,3.91338914918655,1.34137639244,2.91744298710071,0.00352914159790686,0.0362436681508729,"pdam_00024091"," unknown function","",""
"pdam_00013586",46.3569912502579,3.77531273872663,1.0252925733143,3.6821809081507,0.000231247215187302,0.00476161140792173,"pdam_00013586"," xerD: Integrase/recombinase xerD homolog (Selenomonas ruminantium)","","PF00589"
"pdam_00025901",11.1719680600004,3.74401451651441,1.23290799723416,3.03673471573998,0.00239155832337266,0.0272521181165282,"pdam_00025901"," unknown function","","PF13837"
"pdam_00023972",3.23152752115407,3.73688128420078,1.07438631497086,3.4781542096449,0.00050487937748969,0.00864889456064078,"pdam_00023972"," unknown function","",""
"pdam_00015308",7.55457169148983,3.71279414784433,0.801574742570456,4.63187517103932,3.6236862535448e-06,0.000166552061711475,"pdam_00015308"," BOLL: Protein boule-like (Homo sapiens)","","PF00076"
"pdam_00017247",1.22930937506592,3.69486837294487,1.14597071999867,3.22422581001823,0.00126313753956226,0.0172765746770838,"pdam_00017247"," Ankle1: Ankyrin repeat and LEM domain-containing protein 1 (Mus musculus)","","PF12796"
"pdam_00020284",20.0347623346031,3.68197614638267,0.919150022142344,4.0058489448771,6.17951326347225e-05,0.00169882987460824,"pdam_00020284"," unknown function","",""
"pdam_00012310",83.8219154238658,3.66228565752511,1.26646373680774,2.89174143016231,0.00383113108853279,0.0384251438109979,"pdam_00012310"," chs-2: Chitin synthase 2 (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))","",""
"pdam_00022321",14.7100377436198,3.64300792066929,1.05645976251243,3.44831677451266,0.000564092043622413,0.00941265743130398,"pdam_00022321"," Adrb2: Beta-2 adrenergic receptor (Mus musculus)","","PF00001"
"pdam_00011645",10.3920605023369,3.63543872215233,1.10326435797337,3.29516556560424,0.000983637077726062,0.0143645894095442,"pdam_00011645"," unknown function","","PF00531"
"pdam_00003847",4.30827634668944,3.63521055905727,0.945034751347222,3.84664220429459,0.000119747641416157,0.00287079482239892,"pdam_00003847"," Uncharacterized skeletal organic matrix protein 5 (Acropora millepora)","",""
"pdam_00023510",61.4345507643623,3.63006480348165,1.09978832106211,3.30069408263579,0.000964459810991527,0.0141246031067756,"pdam_00023510"," Pck2: Phosphoenolpyruvate carboxykinase [GTP]%2C mitochondrial (Mus musculus)","","PF00821, PF17297"
"pdam_00019864",20.7655562796818,3.62783272676108,1.21838829070252,2.97756696649579,0.00290546164962165,0.0314709946487951,"pdam_00019864"," unknown function","",""
"pdam_00007664",76.7300278060845,3.60087179421874,0.558078429093432,6.45226836677446,1.10188225542906e-10,2.12045397397569e-08,"pdam_00007664"," Mfsd12: Major facilitator superfamily domain-containing protein 12 (Mus musculus)","","PF13347"
"pdam_00015793",49.5435050248629,3.56093587522247,0.868366522891505,4.10072910614425,4.11850457470893e-05,0.0012326181351429,"pdam_00015793"," unknown function","","PF00589"
"pdam_00024028",68.1875017605216,3.55106960532955,0.881944901872982,4.02640754290678,5.66354939409222e-05,0.00157805339071384,"pdam_00024028"," unknown function","",""
"pdam_00021379",14.104533046222,3.54910215625134,0.728871811531067,4.86930911595566,1.11989104486607e-06,6.18221890210115e-05,"pdam_00021379"," unknown function","","PF05485"
"pdam_00025822",31.586047606553,3.51979625110152,0.93600194455849,3.76045826781033,0.000169602368405966,0.00375110888060928,"pdam_00025822"," unknown function","",""
"pdam_00008952",103.085216877149,3.49795455840256,1.13904655695317,3.07094959117319,0.00213379171905584,0.0250210166782909,"pdam_00008952"," RAB10: Ras-related protein Rab-10 (Pongo abelii)","","PF00071"
"pdam_00003271",327.596116677102,3.48489115466334,0.968251791956445,3.5991579706987,0.000319249222329596,0.00613780860786857,"pdam_00003271"," unknown function","",""
"pdam_00009003",5.65466699411273,3.42835797018372,1.13281991999521,3.02639272992146,0.00247490619107756,0.0279696999892854,"pdam_00009003"," unknown function","",""
"pdam_00004729",4.58632100884081,3.39607625722052,0.723692135891464,4.69270852727609,2.69611489594478e-06,0.000127622303039998,"pdam_00004729"," unknown function","",""
"pdam_00023852",4.26304566590483,3.38850828834343,0.867321892423274,3.90686355082774,9.3501919161916e-05,0.00235943384493016,"pdam_00023852"," unknown function","",""
"pdam_00018030",1.10788787832142,3.35425087074549,1.20799230911368,2.77671541899678,0.00549112337897717,0.0496564433449798,"pdam_00018030"," unknown function","",""
"pdam_00006422",218.226032571177,3.3337466725726,0.756544455709012,4.40654431793873,1.05032826294674e-05,0.000415909793506468,"pdam_00006422"," unknown function","","PF13385"
"pdam_00005316",13.8900551722939,3.31982792073167,0.590687134030217,5.62028141375065,1.90646662059945e-08,1.90563369828948e-06,"pdam_00005316"," ACAN: Aggrecan core protein (Bos taurus)","","PF00059"
"pdam_00012266",2.06423577367612,3.31042463443761,1.13179975548768,2.92492078955362,0.00344543911639039,0.0355971083018537,"pdam_00012266"," unknown function","",""
"pdam_00025596",17.6041349553894,3.31038954998552,0.559993472635469,5.91147881493334,3.39049877126474e-09,4.39080252824605e-07,"pdam_00025596"," Pkd1l3: Polycystic kidney disease protein 1-like 3 (Mus musculus)","","PF01477"
"pdam_00001515",4.30669729454149,3.29344307834809,1.16669999263569,2.82287057438636,0.00475957813653433,0.0451682710603515,"pdam_00001515"," unknown function","",""
"pdam_00022813",7.83674553942753,3.29215055108786,0.855944128992058,3.84622131232401,0.000119953424287704,0.00287079482239892,"pdam_00022813"," Ust: Uronyl 2-sulfotransferase (Mus musculus)","K03193","PF03567"
"pdam_00014206",6.40016487632686,3.24214658152561,1.08748085989902,2.98133668469959,0.00286993076698839,0.0311845617008222,"pdam_00014206"," unknown function","",""
"pdam_00022203",2.35675138292049,3.2313470811537,0.988205113582315,3.26991536143729,0.00107579667972379,0.0153724701125556,"pdam_00022203"," slr1101: Universal stress protein Slr1101 (Synechocystis sp. (strain PCC 6803 / Kazusa))","","PF00582"
"pdam_00012416",1.53105717095101,3.22495632691945,1.16238284863673,2.77443557490697,0.00552975853993569,0.0498525648405498,"pdam_00012416"," PKD1L2: Polycystic kidney disease protein 1-like 2 (Homo sapiens)","","PF01825, PF02010, PF08016, PF13385"
"pdam_00014922",2.13994499860428,3.1804257920689,1.12665078527419,2.82290292044209,0.00475909798045288,0.0451682710603515,"pdam_00014922"," unknown function","",""
"pdam_00017621",27.5392449015826,3.17627206363227,0.522019982840607,6.08457945680234,1.16797469246819e-09,1.75545743741697e-07,"pdam_00017621"," unknown function","","PF02222"
"pdam_00011530",28.6624750064315,3.15091125404768,0.547643610626228,5.75357987002646,8.73731390716526e-09,9.7777190577413e-07,"pdam_00011530"," unknown function","",""
"pdam_00016592",9.67883993073402,3.14782147209424,0.80474240494737,3.91158891682874,9.1690886237732e-05,0.00232513182083884,"pdam_00016592"," unknown function","",""
"pdam_00019887",2.96770351125115,3.14244005365006,0.97657906303274,3.21780403922576,0.00129176039004945,0.0176033343424938,"pdam_00019887"," unknown function","",""
"pdam_00018516",509.804116671137,3.13372957028187,0.777756771275826,4.02918969788116,5.59694410721985e-05,0.00156160807739518,"pdam_00018516"," unknown function","",""
"pdam_00025304",3.05351522897808,3.11642723075391,0.98214672411002,3.17307705076132,0.00150832489355202,0.0195210043262914,"pdam_00025304"," unknown function","",""
"pdam_00018508",26.3774424881575,3.10186188347011,0.549629288120492,5.64355275548945,1.66576452664812e-08,1.68136065530448e-06,"pdam_00018508"," Dermatopontin (Biomphalaria glabrata)","","PF14704"
"pdam_00009051",22.071365320928,3.09521233810257,0.57198515057449,5.41135086285684,6.25510766720272e-08,5.41171941072988e-06,"pdam_00009051"," unknown function","","PF03281"
"pdam_00011220",6.34743345630099,3.06477516919781,0.999613252880769,3.06596092075158,0.00216971671249902,0.0253700379483631,"pdam_00011220"," unknown function","",""
"pdam_00008863",1.87964487951578,3.05542613646134,1.07648873951399,2.83832614713721,0.00453508170480753,0.0435956430362707,"pdam_00008863"," unknown function","","PF00024, PF12810"
"pdam_00017936",9.25979835601194,3.04645218644817,0.572685949158055,5.3195860504819,1.04003614033508e-07,8.17381075024415e-06,"pdam_00017936"," nas-14: Zinc metalloproteinase nas-14 (Caenorhabditis elegans)","","PF01400"
"pdam_00020283",30.1833259555387,3.02120277461733,0.646855617405133,4.67059834269804,3.00323661213466e-06,0.000141186404293299,"pdam_00020283"," unknown function","",""
"pdam_00007662",111.305552951509,2.9448586992664,0.679610133602279,4.33315890046718,1.46984940251204e-05,0.000546311715652082,"pdam_00007662"," ZP domain-containing protein (Acropora millepora)","","PF00100, PF14670"
"pdam_00009219",14.6795191553069,2.9406474693701,0.460134708082206,6.39084037286909,1.6497653556997e-10,3.03306414635827e-08,"pdam_00009219"," unknown function","",""
"pdam_00008958",9.40430011401399,2.9356245741005,0.873023027237711,3.36259695622115,0.000772130060844058,0.0118644756902783,"pdam_00008958"," unknown function","",""
"pdam_00006098",35.0033648053143,2.92950237323566,0.41397492075021,7.07652136976507,1.47817968678506e-12,4.05829305741215e-10,"pdam_00006098"," DDR2: Discoidin domain-containing receptor 2 (Homo sapiens)","","PF00754"
"pdam_00010196",4.24032588333965,2.92554581253607,0.891267818325856,3.28245422125908,0.00102907693370569,0.0148491402536327,"pdam_00010196"," notch1: Neurogenic locus notch homolog protein 1 (Xenopus tropicalis)","","PF00008, PF00024, PF07645"
"pdam_00024551",20.9746126668554,2.91374688171016,0.942986264019517,3.08991444826587,0.00200214156394757,0.0239269279995615,"pdam_00024551"," unknown function","",""
"pdam_00010418",239.114136778033,2.9045720933677,0.819590486540957,3.54393095218359,0.000394208471130681,0.00720243711539649,"pdam_00010418"," Galaxin (Acropora millepora)","",""
"pdam_00009495",10.8015574049705,2.89274430190871,0.936461044073934,3.08901723164506,0.00200819791010248,0.0239853846675871,"pdam_00009495"," NPTX2: Neuronal pentraxin-2 (Homo sapiens)","","PF00354"
"pdam_00015102",138.814804107217,2.86587877265304,0.835404640964084,3.43052771330756,0.000602408434187576,0.00984459687964791,"pdam_00015102"," unknown function","",""
"pdam_00016904",12.9514664590911,2.83929154268209,0.468555114027566,6.05967464163682,1.36397162939054e-09,1.96402376369095e-07,"pdam_00016904"," CiIC3: Thioredoxin domain-containing protein 3 homolog (Ciona intestinalis)","K19868","PF00085, PF00334, PF00754"
"pdam_00011411",6.16885448788506,2.82841565111862,0.730655115465927,3.87106801998503,0.000108359547575076,0.0026593938547299,"pdam_00011411"," unknown function","",""
"pdam_00017771",12.9167016896002,2.82736152019516,0.712484180888083,3.968314800577,7.2382677146749e-05,0.00191326277936933,"pdam_00017771"," Timp4: Metalloproteinase inhibitor 4 (Mus musculus)","K16451","PF00965"
"pdam_00003045",25.517549085301,2.8242018586858,0.566480128346479,4.98552679496361,6.17932143967735e-07,3.70957457039056e-05,"pdam_00003045"," unknown function","",""
"pdam_00001872",198.380478187676,2.82329292484963,0.740717736893918,3.81156381739779,0.000138090393092213,0.00317700478677292,"pdam_00001872"," unknown function","",""
"pdam_00024702",11.4990719642559,2.80920015909963,0.593558509244917,4.73281086084217,2.21431807340206e-06,0.000108559579641481,"pdam_00024702"," unknown function","",""
"pdam_00024816",14.3872825463511,2.80656721542842,0.543415238833106,5.16468257580531,2.40847289542584e-07,1.66419011374877e-05,"pdam_00024816"," unknown function","",""
"pdam_00006545",13.4148990569182,2.79812992017855,0.736424927027324,3.79961326332824,0.000144922067018179,0.00330464040085418,"pdam_00006545"," Tnfsf15: Tumor necrosis factor ligand superfamily member 15 (Mus musculus)","","PF00229"
"pdam_00014614",4.25693227534036,2.77972627091615,0.985517149325159,2.82057625564364,0.0047937478572675,0.0454038924236408,"pdam_00014614"," unknown function","",""
"pdam_00021936",8803.82134595685,2.76433131571667,0.421096923757007,6.56459631918808,5.21740107080413e-11,1.07431505448928e-08,"pdam_00021936"," unknown function","","PF01335"
"pdam_00024108",76.1935205102983,2.73694411845939,0.515899807725871,5.30518538187496,1.12558546768724e-07,8.71313171622107e-06,"pdam_00024108"," unknown function","",""
"pdam_00009066",338.748143976697,2.72792651422734,0.494836605071375,5.51278237355514,3.53204868030534e-08,3.28090717775793e-06,"pdam_00009066"," Orct: Organic cation transporter protein (Drosophila melanogaster)","","PF00083, PF076903"
"pdam_00023846",11.8879643867161,2.70686275384097,0.716722872464205,3.77672160026699,0.000158906180540822,0.00357599690001757,"pdam_00023846"," unknown function","",""
"pdam_00020977",5.86573762659393,2.70361313525503,0.761241793457669,3.55158263575471,0.000382921729211683,0.0070588552606963,"pdam_00020977"," RWA1: Protein REDUCED WALL ACETYLATION 1 (Arabidopsis thaliana)","","PF07779"
"pdam_00021632",110.420511287659,2.70041450563958,0.484021683294385,5.57911886769165,2.41740006965619e-08,2.34795683180616e-06,"pdam_00021632"," unknown function","",""
"pdam_00016442",5.96165825922402,2.69742826498302,0.603751916134444,4.46777590745128,7.9037037140601e-06,0.000328115248339136,"pdam_00016442"," Adgre1: Adhesion G protein-coupled receptor E2 (Rattus norvegicus)","","PF07645"
"pdam_00008143",13.3193393084498,2.6939437030763,0.620498106024822,4.34158247530338,1.41460158505991e-05,0.00052863994987239,"pdam_00008143"," RPE: Ribulose-phosphate 3-epimerase (Pongo abelii)","","PF00834"
"pdam_00009910",111.043424114272,2.68685788658012,0.313832636148177,8.56143554589243,1.11470730830145e-17,6.55798233863864e-15,"pdam_00009910"," unknown function","",""
"pdam_00022150",18.4310555247506,2.68628450241111,0.777600957527807,3.45457972550793,0.000551151235625496,0.00924165724166497,"pdam_00022150"," Ptprf: Receptor-type tyrosine-protein phosphatase F (Rattus norvegicus)","","PF00041"
"pdam_00003757",95.2129231351863,2.6797884604832,0.439051741036785,6.10358235718437,1.0371708620697e-09,1.61790797127858e-07,"pdam_00003757"," unknown function","",""
"pdam_00021457",23.1822623835794,2.67475503033562,0.717042064240351,3.73026237054768,0.000191280476274558,0.0041285705314145,"pdam_00021457"," unknown function","",""
"pdam_00005919",3.84912866267743,2.67314231269856,0.676870659437967,3.94926604577333,7.83911863528262e-05,0.00204582118908878,"pdam_00005919"," tctex1d1: Tctex1 domain-containing protein 1 (Danio rerio)","","PF03645"
"pdam_00006430",2.53365050890126,2.66007398099832,0.900265127163691,2.95476732435361,0.00312904938555928,0.0332961748566968,"pdam_00006430"," Sycp1: Synaptonemal complex protein 1 (Rattus norvegicus)","K19533","PF05483"
"pdam_00022668",46.4850858705616,2.63060127804081,0.403738635182149,6.51560452433292,7.23974884600084e-11,1.43340065853849e-08,"pdam_00022668"," Pdik1l: Serine/threonine-protein kinase PDIK1L (Mus musculus)","K08859","PF00069"
"pdam_00015103",84.9438292076806,2.6230223405215,0.729732803797753,3.59449695405014,0.000325018947359112,0.00621398806413321,"pdam_00015103"," unknown function","",""
"pdam_00010014",53.0234099064983,2.61493275029904,0.783100490727116,3.33920458646508,0.000840186613847099,0.0127021164212376,"pdam_00010014"," unknown function","",""
"pdam_00024722",5.55583208122123,2.6097390049615,0.824595632663488,3.16487124305025,0.00155151592571768,0.0198103614762485,"pdam_00024722"," unknown function","",""
"pdam_00004141",112.735938287763,2.58852923105033,0.481197845752619,5.37934501140946,7.47573216809838e-08,6.19577825072879e-06,"pdam_00004141"," GAL3ST1: Galactosylceramide sulfotransferase (Homo sapiens)","","PF06990"
"pdam_00013022",202.826738820704,2.56672964806476,0.370720373554076,6.92362716259067,4.40223608459813e-12,1.17722653529818e-09,"pdam_00013022"," unknown function","",""
"pdam_00018848",3.53336035919028,2.56456216004679,0.771282465293562,3.32506218596669,0.000883988158403075,0.013218736506665,"pdam_00018848"," unknown function","",""
"pdam_00001109",2.64488522994956,2.5559185968607,0.807555446464625,3.16500694540566,0.00155079249258317,0.0198103614762485,"pdam_00001109"," unknown function","","PF00010"
"pdam_00025003",79.2047814423816,2.54788060031492,0.436628146814605,5.83535582601083,5.3675892829303e-09,6.42581575144289e-07,"pdam_00025003"," unknown function","","PF00092"
"pdam_00012897",7.90032444534062,2.54480966309267,0.566662033214151,4.49087730239895,7.09304052257227e-06,0.000299288519262881,"pdam_00012897"," unknown function","",""
"pdam_00013543",21.786447493947,2.5420514149378,0.757693596992239,3.35498600625477,0.000793689993657534,0.0121508332040166,"pdam_00013543"," unknown function","",""
"pdam_00009905",52.1296541407833,2.5418178145308,0.350606328007277,7.24977734708214,4.17457304926104e-13,1.26409755378432e-10,"pdam_00009905"," Crb2: Protein crumbs homolog 2 (Mus musculus)","",""
"pdam_00004196",7.1360165847552,2.52486020686968,0.766443804341236,3.29425352852817,0.000986834465423885,0.0143908700265887,"pdam_00004196"," unknown function","",""
"pdam_00004431",70.2170408834169,2.51582030653141,0.397657231503426,6.3266051946794,2.50613473056804e-10,4.41058292625013e-08,"pdam_00004431"," unknown function","","PF00092"
"pdam_00003232",6.22192634490757,2.50707178202771,0.698924143850457,3.58704417938111,0.000334447675579976,0.00634424575598462,"pdam_00003232"," Col14a1: Collagen alpha-1(XIV) chain (Mus musculus)","","PF00092"
"pdam_00022274",6.43453172387574,2.48614333956667,0.646451744810125,3.84582973056542,0.000120145176156551,0.00287079482239892,"pdam_00022274"," Telokin (Meleagris gallopavo)","","PF13927"
"pdam_00024273",99.9762898030045,2.48611806564239,0.37216376879403,6.68017220939715,2.38661631438165e-11,5.46031294771473e-09,"pdam_00024273"," GBP6: Guanylate-binding protein 6 (Pongo abelii)","","PF02263"
"pdam_00008942",124.545565580969,2.47539554760283,0.634509666481037,3.90127318521602,9.56880915572484e-05,0.0024086962020236,"pdam_00008942"," ADGRL3: Adhesion G protein-coupled receptor L3 (Homo sapiens)","","PF00002, PF00041, PF01390, PF01825, PF02793, PF07679, PF13895, PF13927, PF164898"
"pdam_00007754",9.65966308207833,2.47116388787338,0.827892263264589,2.98488583300555,0.00283684181858101,0.0309308109736387,"pdam_00007754"," unknown function","",""
"pdam_00001043",24.6278057494299,2.47097042322738,0.719676336901088,3.43344681008595,0.000595959120520418,0.0097780033869609,"pdam_00001043"," FGFR: Fibroblast growth factor receptor (Strongylocentrotus purpuratus)","","PF07714"
"pdam_00020850",257.123055040589,2.46019060459694,0.382013553631059,6.44006104289417,1.19425461083348e-10,2.27693487885853e-08,"pdam_00020850"," unknown function","",""
"pdam_00021117",4.72053617054379,2.43665641936373,0.677980945675496,3.59398952862311,0.000325652929999876,0.00622033347089745,"pdam_00021117"," unknown function","",""
"pdam_00011239",7.6653216532644,2.41968234667979,0.834368554810891,2.90001622511795,0.00373143344423123,0.0376452454924867,"pdam_00011239"," Tmprss9: Transmembrane protease serine 9 (Rattus norvegicus)","","PF00089, PF00629"
"pdam_00016058",217.753519755633,2.41147293432096,0.660534136345487,3.65079229313239,0.000261432601593588,0.00527243751166852,"pdam_00016058"," unknown function","",""
"pdam_00015637",19.954976292985,2.40529418290974,0.494300627652855,4.8660552877124,1.13847681853988e-06,6.26801501886489e-05,"pdam_00015637"," unknown function","",""
"pdam_00020074",16.2190144519401,2.40143190916614,0.707726929463034,3.39316169724975,0.000690908413486426,0.0109518823264811,"pdam_00020074"," unknown function","",""
"pdam_00021630",435.599542882623,2.39753617281111,0.395546490962744,6.06132585571827,1.35004005593991e-09,1.95765315435624e-07,"pdam_00021630"," unknown function","",""
"pdam_00018764",9.24995435145589,2.38037719831282,0.478828151752722,4.97125574091579,6.65206335514398e-07,3.97022134915274e-05,"pdam_00018764"," unknown function","",""
"pdam_00022653",10.7301072313555,2.3757055337709,0.575540505624593,4.1277816427407,3.66279675899079e-05,0.00113074434879129,"pdam_00022653"," Senp1: Sentrin-specific protease 1 (Mus musculus)","","PF02902"
"pdam_00002331",8.64893886574014,2.36537110124662,0.688343354929719,3.43632445102652,0.000589664352311927,0.00969016654306057,"pdam_00002331"," unknown function","",""
"pdam_00018712",16.5540869950936,2.36004876471376,0.655537528336332,3.60017338855223,0.000318005052948303,0.00612099168111955,"pdam_00018712"," unknown function","",""
"pdam_00014532",3.22017374520084,2.34605527998899,0.774533849951447,3.0289899920269,0.00245372811314242,0.0278373088582455,"pdam_00014532"," unknown function","","PF08395"
"pdam_00024330",29.3269255222242,2.34364978213765,0.494567491473063,4.73878656107606,2.15001820037982e-06,0.000106934842425171,"pdam_00024330"," unknown function","",""
"pdam_00003272",27.0987855311096,2.34213941527781,0.733886175785187,3.1914205398023,0.00141575047259372,0.0187053121534308,"pdam_00003272"," unknown function","",""
"pdam_00008108",40.4142069327637,2.33907272582959,0.565371604108362,4.13723064411503,3.51522722656555e-05,0.00109173520093833,"pdam_00008108"," unknown function","","PF13676"
"pdam_00021722",16.0799386838206,2.32854034484454,0.826104647830571,2.81869900013213,0.00482187113567711,0.0456117433534898,"pdam_00021722"," Npun_R6513: Bacterial dynamin-like protein (Nostoc punctiforme (strain ATCC 29133 / PCC 73102))","","PF00069, PF00350"
"pdam_00026029",20.9335876036004,2.32656112148327,0.73220372995134,3.17747783344109,0.00148562045934112,0.0193533690409806,"pdam_00026029"," PGBD4: PiggyBac transposable element-derived protein 4 (Homo sapiens)","","PF13843"
"pdam_00007283",20.2746905262794,2.32202400218281,0.417539022428359,5.56121434753136,2.67903904855978e-08,2.55389319670807e-06,"pdam_00007283"," NPEPPS: Puromycin-sensitive aminopeptidase (Homo sapiens)","","PF11838"
"pdam_00008144",57.9827811707629,2.31994106331121,0.786641481182072,2.94917204191302,0.00318626548430708,0.0336798729914616,"pdam_00008144"," Samd9l: Sterile alpha motif domain-containing protein 9-like (Mus musculus)","",""
"pdam_00012440",104.805685727805,2.2826877121132,0.522582627579383,4.36808954535416,1.25338106405592e-05,0.000477049343622467,"pdam_00012440"," unknown function","",""
"pdam_00013758",7.87025165307564,2.28192561759478,0.479012880952754,4.76380846597704,1.89972837205172e-06,9.5175929218776e-05,"pdam_00013758"," TNR: Tenascin-R (Homo sapiens)","K10104","PF00147"
"pdam_00005212",6.06030009529797,2.28110414881435,0.777914328703582,2.9323333748279,0.00336425397455949,0.0349886757692844,"pdam_00005212"," unknown function","",""
"pdam_00020429",4.01503606912289,2.27395630791486,0.683770988756231,3.32561097985621,0.000882249697782454,0.0132023281446501,"pdam_00020429"," unknown function","",""
"pdam_00015097",48.494923708246,2.27073526795078,0.55549961600321,4.0877350812384,4.35605179203208e-05,0.00128136374928189,"pdam_00015097"," unknown function","",""
"pdam_00006202",13.4003701795977,2.26955152119083,0.557741106426213,4.06918460024084,4.71779574303831e-05,0.00135865919083779,"pdam_00006202"," unknown function","","PF00147"
"pdam_00019154",9.0448126367665,2.26878846084704,0.633700624739934,3.58022127842801,0.000343303362741835,0.00646748357018951,"pdam_00019154"," unknown function","",""
"pdam_00001948",18.3502481379961,2.26250055371518,0.425551186633954,5.31663551830562,1.05703503954855e-07,8.27582072218413e-06,"pdam_00001948"," unknown function","",""
"pdam_00008518",1196.20201256342,2.24490269648339,0.736822624244374,3.04673421067327,0.00231342172008454,0.0265379758430422,"pdam_00008518"," unknown function","",""
"pdam_00012512",10.0066718182988,2.2442494477568,0.673354473195325,3.33293909388761,0.000859337520173275,0.0129441250021126,"pdam_00012512"," unknown function","",""
"pdam_00006965",54.4029975587353,2.23200528630999,0.419242450747795,5.32390096071809,1.01565219238688e-07,8.01275643426752e-06,"pdam_00006965"," SIRT4: NAD-dependent protein lipoamidase sirtuin-4%2C mitochondrial (Bos taurus)","K11414","PF02146"
